request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
5920,sail,sailboat,10.51,3.52,1.89,3.6,153,163,174,11,10
5943,motor,motorboat,17.43,5.4,1.64,6.3,153,164,167,3,11
5965,sail,sailboat,9.77,2.98,1.64,2.6,153,165,166,1,12
5977,super,yacht,23.8,6.25,2.93,19.0,153,165,167,2,12
6255,sail,sailboat,9.5,2.89,1.65,2.2,153,173,202,29,20
6335,sail,sailboat,11.56,3.5,1.73,0.0,153,176,185,9,23
6488,super,yacht,23.6,6.17,2.81,36.6,153,179,181,2,26
6652,motor,motorboat,12.37,3.77,1.26,3.8,153,186,188,2,33
6840,motor,motorboat,16.34,5.0,1.55,10.4,153,197,201,4,44
7006,motor,motorboat,12.13,3.53,1.22,0.0,153,207,211,4,54
5577,sail,sailboat,12.72,3.85,2.04,5.3,154,154,156,2,0
5578,motor,motorboat,13.64,4.21,1.22,0.0,154,154,160,6,0
5591,small,motorboat,7.13,2.36,0.65,2.1,154,154,180,26,0
5594,sail,sailboat,9.5,3.18,1.65,0.0,154,154,158,4,0
5603,sail,sailboat,13.94,4.35,2.53,0.0,154,155,162,7,1
5605,sail,sailboat,12.62,4.16,2.01,0.0,154,155,162,7,1
5607,sail,sailboat,14.79,4.63,2.62,0.0,154,155,169,14,1
5618,motor,motorboat,16.05,4.87,1.6,13.6,154,155,161,6,1
5651,motor,motorboat,17.69,5.29,1.88,0.0,154,156,160,4,2
5653,sail,sailboat,13.44,4.4,2.4,6.8,154,156,159,3,2
5712,sail,sailboat,14.48,4.55,2.42,3.5,154,158,165,7,4
5760,sail,sailboat,15.27,4.74,2.57,9.9,154,159,162,3,5
5778,small,motorboat,6.37,2.29,0.68,3.0,154,159,162,3,5
5805,motor,motorboat,14.31,4.05,1.27,7.0,154,160,166,6,6
5827,sail,sailboat,10.18,3.22,1.66,3.6,154,161,175,14,7
5837,small,motorboat,7.36,2.61,0.79,2.9,154,161,164,3,7
5852,super,yacht,24.62,6.48,3.13,33.5,154,162,163,1,8
5879,small,motorboat,8.44,3.02,0.85,3.1,154,162,164,2,8
5886,sail,sailboat,12.79,4.28,2.01,5.0,154,162,164,2,8
5913,sail,sailboat,14.11,4.74,2.27,5.1,154,163,165,2,9
5949,motor,motorboat,14.35,4.19,1.42,4.6,154,164,169,5,10
5958,motor,motorboat,13.53,4.19,1.41,5.8,154,164,167,3,10
5974,motor,motorboat,11.01,3.07,1.12,5.1,154,165,172,7,11
6006,sail,sailboat,11.04,3.68,1.74,5.8,154,166,173,7,12
6018,super,yacht,24.67,6.42,3.26,39.0,154,166,169,3,12
6081,sail,sailboat,16.98,5.64,2.62,12.8,154,168,170,2,14
6131,super,yacht,28.47,7.89,3.71,19.2,154,170,172,2,16
6248,sail,sailboat,15.18,5.02,2.67,10.3,154,173,174,1,19
6400,motor,motorboat,18.17,5.11,1.65,9.0,154,178,185,7,24
6923,super,yacht,25.03,7.03,2.8,34.6,154,202,204,2,48
6929,super,yacht,21.13,5.49,2.46,33.4,154,203,214,11,49
7059,motor,motorboat,18.03,5.37,1.78,12.1,154,211,214,3,57
5610,small,motorboat,7.17,2.53,0.74,3.0,155,155,162,7,0
5619,motor,motorboat,13.33,4.04,1.29,3.7,155,155,159,4,0
5624,sail,sailboat,14.54,4.41,2.26,4.6,155,155,158,3,0
5626,super,yacht,22.17,6.15,2.47,12.9,155,155,158,3,0
5634,super,yacht,22.33,5.8,2.83,35.7,155,156,157,1,1
5641,motor,motorboat,14.71,4.19,1.45,4.0,155,156,182,26,1
5643,small,motorboat,6.59,2.16,0.74,0.0,155,156,161,5,1
5645,super,yacht,27.58,7.8,2.99,16.4,155,156,157,1,1
5658,motor,motorboat,17.98,5.04,1.69,13.9,155,157,160,3,2
5673,motor,motorboat,16.21,4.85,1.59,13.6,155,157,158,1,2
5693,sail,sailboat,13.16,4.44,2.11,4.5,155,157,159,2,2
5770,motor,motorboat,12.71,3.61,1.23,3.5,155,159,164,5,4
5785,sail,sailboat,12.7,4.14,2.11,4.9,155,159,160,1,4
5826,sail,sailboat,14.57,4.6,2.22,5.2,155,161,165,4,6
5857,small,motorboat,7.14,2.35,0.76,0.0,155,162,168,6,7
5865,small,motorboat,6.61,2.29,0.61,0.0,155,162,167,5,7
5878,sail,sailboat,12.83,3.95,2.24,6.4,155,162,167,5,7
5909,motor,motorboat,11.32,3.37,1.02,5.2,155,163,165,2,8
5942,super,yacht,20.6,5.62,2.47,14.6,155,164,173,9,9
5966,sail,sailboat,16.31,4.93,2.97,9.7,155,165,172,7,10
6011,motor,motorboat,13.57,4.18,1.26,5.3,155,166,167,1,11
6072,sail,sailboat,13.82,4.64,2.33,3.7,155,168,171,3,13
6075,motor,motorboat,17.73,5.08,1.59,11.6,155,168,174,6,13
6079,sail,sailboat,14.18,4.48,2.38,6.1,155,168,174,6,13
6094,sail,sailboat,11.09,3.72,1.95,6.7,155,169,173,4,14
6107,motor,motorboat,16.91,5.04,1.63,10.9,155,169,198,29,14
6250,motor,motorboat,16.24,4.97,1.68,7.4,155,173,175,2,18
6712,motor,motorboat,13.65,4.21,1.39,6.6,155,190,197,7,35
7024,small,motorboat,8.17,2.87,0.9,2.9,155,208,214,6,53
5642,sail,sailboat,14.18,4.73,2.44,0.0,156,156,157,1,0
5664,sail,sailboat,15.83,4.95,2.39,13.4,156,157,161,4,1
5672,motor,motorboat,14.23,4.11,1.25,3.2,156,157,158,1,1
5684,sail,sailboat,12.05,3.81,2.0,5.6,156,157,159,2,1
5688,motor,motorboat,12.44,3.79,1.27,5.5,156,157,164,7,1
5701,motor,motorboat,16.62,4.72,1.69,8.8,156,157,169,12,1
5706,motor,motorboat,10.82,3.06,0.93,3.8,156,158,178,20,2
5709,motor,motorboat,10.07,3.03,1.03,3.9,156,158,163,5,2
5724,motor,motorboat,22.0,6.19,2.06,28.1,156,158,160,2,2
5732,sail,sailboat,13.73,4.3,2.16,6.6,156,158,160,2,2
5735,motor,motorboat,12.02,3.51,1.24,0.0,156,158,175,17,2
5739,motor,motorboat,13.55,3.76,1.4,0.0,156,158,172,14,2
5743,motor,motorboat,17.26,5.35,1.62,10.0,156,158,159,1,2
5746,sail,sailboat,12.78,3.85,2.35,4.5,156,158,159,1,2
5751,sail,sailboat,12.88,4.29,2.2,6.1,156,158,160,2,2
5779,motor,motorboat,12.79,3.66,1.16,3.0,156,159,166,7,3
5824,sail,sailboat,13.86,4.62,2.29,3.8,156,161,162,1,5
5830,super,yacht,20.37,5.38,2.59,24.7,156,161,164,3,5
5847,motor,motorboat,13.37,4.06,1.32,5.1,156,161,163,2,5
5863,motor,motorboat,15.26,4.5,1.52,13.6,156,162,163,1,6
5900,sail,sailboat,13.11,4.02,2.35,4.8,156,163,164,1,7
6022,motor,motorboat,14.01,4.26,1.47,0.0,156,166,168,2,10
6025,motor,motorboat,17.62,5.15,1.75,6.4,156,166,168,2,10
6056,motor,motorboat,10.16,2.89,0.93,4.6,156,167,173,6,11
6104,sail,sailboat,17.0,5.41,2.56,0.0,156,169,170,1,13
6119,small,motorboat,7.1,2.55,0.73,2.2,156,170,173,3,14
6499,motor,motorboat,15.04,4.68,1.39,11.8,156,180,201,21,24
6549,sail,sailboat,13.45,4.56,2.07,0.0,156,181,183,2,25
5667,sail,sailboat,16.12,5.17,2.96,10.0,157,157,160,3,0
5675,motor,motorboat,11.88,3.46,1.05,3.7,157,157,162,5,0
5678,motor,motorboat,10.0,2.92,0.9,0.0,157,157,160,3,0
5680,motor,motorboat,18.73,5.59,1.62,0.0,157,157,161,4,0
5689,motor,motorboat,17.73,5.4,1.68,12.5,157,157,158,1,0
5692,sail,sailboat,14.46,4.45,2.35,3.4,157,157,186,29,0
5698,motor,motorboat,16.07,4.64,1.4,6.8,157,157,159,2,0
5699,sail,sailboat,15.06,4.78,2.51,7.8,157,157,158,1,0
5714,sail,sailboat,14.77,4.48,2.34,0.0,157,158,159,1,1
5715,small,motorboat,7.09,2.54,0.77,0.0,157,158,171,13,1
5730,motor,motorboat,12.15,3.61,1.15,4.3,157,158,172,14,1
5740,sail,sailboat,9.5,3.19,1.43,2.3,157,158,161,3,1
5744,sail,sailboat,12.72,4.09,2.13,3.6,157,158,169,11,1
5750,sail,sailboat,15.37,4.79,2.49,11.9,157,158,165,7,1
5762,motor,motorboat,11.9,3.33,1.24,4.8,157,159,160,1,2
5773,small,motorboat,8.11,2.92,0.76,2.6,157,159,161,2,2
5774,small,motorboat,6.62,2.31,0.64,3.4,157,159,162,3,2
5783,small,motorboat,6.21,2.16,0.63,0.0,157,159,172,13,2
5806,sail,sailboat,14.79,4.85,2.29,5.1,157,160,161,1,3
5859,small,motorboat,7.69,2.6,0.8,3.3,157,162,172,10,5
5894,sail,sailboat,10.92,3.52,1.71,4.5,157,163,166,3,6
5904,motor,motorboat,14.76,4.37,1.27,4.6,157,163,192,29,6
5925,small,motorboat,9.46,3.39,0.99,0.0,157,164,165,1,7
5934,motor,motorboat,12.3,3.6,1.19,3.5,157,164,167,3,7
5959,sail,sailboat,11.69,3.84,1.86,5.2,157,165,171,6,8
5962,motor,motorboat,14.7,4.58,1.39,6.1,157,165,177,12,8
6053,sail,sailboat,13.47,4.41,2.02,0.0,157,167,172,5,10
6095,sail,sailboat,13.46,4.26,2.25,3.4,157,169,174,5,12
6098,motor,motorboat,15.72,4.39,1.61,6.9,157,169,171,2,12
6117,sail,sailboat,14.28,4.36,2.2,4.2,157,170,172,2,13
6118,sail,sailboat,12.93,4.15,2.2,6.4,157,170,173,3,13
6136,motor,motorboat,12.27,3.65,1.09,3.6,157,170,176,6,13
6157,sail,sailboat,12.15,3.67,1.81,0.0,157,171,177,6,14
7070,sail,sailboat,9.5,3.17,1.75,2.6,157,212,214,2,55
5719,motor,motorboat,19.21,5.77,1.82,0.0,158,158,165,7,0
5742,motor,motorboat,15.0,4.55,1.29,6.9,158,158,160,2,0
5769,sail,sailboat,10.72,3.42,1.67,4.1,158,159,165,6,1
5782,small,motorboat,7.73,2.49,0.8,2.6,158,159,164,5,1
5784,motor,motorboat,19.99,6.06,1.89,6.3,158,159,163,4,1
5787,motor,motorboat,12.96,3.61,1.28,5.9,158,159,162,3,1
5794,motor,motorboat,18.38,5.66,1.91,8.5,158,160,167,7,2
5799,motor,motorboat,10.8,3.07,1.06,6.2,158,160,166,6,2
5809,sail,sailboat,15.36,4.63,2.72,9.6,158,160,167,7,2
5811,sail,sailboat,13.28,4.26,2.25,3.7,158,160,161,1,2
5813,sail,sailboat,10.7,3.62,1.82,4.3,158,160,163,3,2
5902,small,motorboat,9.28,3.22,0.84,2.4,158,163,164,1,5
5929,sail,sailboat,12.57,4.0,2.21,4.5,158,164,166,2,6
5955,motor,motorboat,17.1,4.91,1.69,8.5,158,164,166,2,6
5967,motor,motorboat,15.09,4.6,1.46,0.0,158,165,171,6,7
5970,small,motorboat,6.44,2.24,0.64,0.0,158,165,170,5,7
6029,sail,sailboat,15.38,4.64,2.71,11.9,158,167,171,4,9
6085,sail,sailboat,10.48,3.51,1.59,5.5,158,168,169,1,10
6232,small,motorboat,6.04,2.04,0.55,3.2,158,172,175,3,14
6243,sail,sailboat,14.24,4.58,2.35,6.8,158,172,175,3,14
6487,small,motorboat,7.52,2.61,0.82,2.6,158,179,202,23,21
6509,motor,motorboat,18.36,5.64,1.68,7.9,158,180,182,2,22
6716,super,yacht,24.18,6.85,3.03,16.7,158,190,197,7,32
6806,sail,sailboat,12.72,4.04,2.23,5.4,158,196,203,7,38
7039,sail,sailboat,15.52,4.69,2.87,9.1,158,210,214,4,52
7046,sail,sailboat,16.79,5.21,2.62,10.3,158,210,214,4,52
5757,motor,motorboat,15.38,4.56,1.34,13.4,159,159,164,5,0
5761,sail,sailboat,11.43,3.52,1.92,5.7,159,159,162,3,0
5777,motor,motorboat,20.42,6.12,1.83,28.1,159,159,160,1,0
5825,small,motorboat,6.85,2.44,0.75,2.0,159,161,163,2,2
5833,sail,sailboat,12.11,4.01,2.2,0.0,159,161,164,3,2
5836,small,motorboat,7.02,2.26,0.66,0.0,159,161,163,2,2
5841,sail,sailboat,11.96,3.61,2.17,5.2,159,161,165,4,2
5871,motor,motorboat,14.88,4.2,1.35,6.4,159,162,171,9,3
5916,motor,motorboat,17.85,5.31,1.67,7.3,159,163,165,2,4
5926,motor,motorboat,17.41,4.94,1.74,12.4,159,164,165,1,5
5931,motor,motorboat,10.0,2.93,0.86,3.8,159,164,172,8,5
5969,small,motorboat,9.49,3.41,1.02,2.3,159,165,172,7,6
5972,sail,sailboat,15.08,5.1,2.57,8.2,159,165,168,3,6
6009,motor,motorboat,18.3,5.55,1.6,10.9,159,166,173,7,7
6014,small,motorboat,9.43,3.22,0.95,3.0,159,166,167,1,7
6060,sail,sailboat,16.53,5.18,2.82,12.9,159,167,169,2,8
6093,small,motorboat,6.14,2.1,0.67,2.4,159,169,171,2,10
6101,sail,sailboat,10.32,3.33,1.7,0.0,159,169,172,3,10
6182,motor,motorboat,19.49,6.08,2.05,9.9,159,171,182,11,12
6185,sail,sailboat,13.4,4.53,2.31,5.6,159,171,174,3,12
6189,sail,sailboat,15.72,5.05,2.59,0.0,159,171,173,2,12
6280,sail,sailboat,16.59,5.11,2.96,11.2,159,174,177,3,15
6697,small,motorboat,9.11,3.2,1.01,0.0,159,189,196,7,30
6726,super,yacht,24.96,6.36,3.22,18.8,159,190,195,5,31
7074,motor,motorboat,15.64,4.44,1.47,13.6,159,212,213,1,53
5795,sail,sailboat,15.72,5.02,2.57,0.0,160,160,163,3,0
5802,sail,sailboat,11.06,3.67,1.76,5.4,160,160,163,3,0
5808,sail,sailboat,13.72,4.2,2.16,5.9,160,160,166,6,0
5812,motor,motorboat,12.17,3.52,1.19,3.1,160,160,161,1,0
5828,small,motorboat,6.74,2.35,0.75,0.0,160,161,163,2,1
5832,motor,motorboat,19.49,6.05,1.96,11.7,160,161,172,11,1
5842,sail,sailboat,16.3,5.11,2.74,0.0,160,161,162,1,1
5858,sail,sailboat,13.04,4.38,2.04,5.3,160,162,164,2,2
5869,sail,sailboat,11.52,3.55,2.07,0.0,160,162,165,3,2
5889,motor,motorboat,18.02,5.28,1.91,13.3,160,163,165,2,3
5910,small,motorboat,9.33,3.21,0.94,2.4,160,163,172,9,3
5948,motor,motorboat,11.17,3.1,1.02,0.0,160,164,171,7,4
5982,sail,sailboat,14.54,4.64,2.25,3.9,160,165,171,6,5
6024,sail,sailboat,15.38,4.89,2.76,11.7,160,166,173,7,6
6026,motor,motorboat,12.42,3.48,1.13,4.5,160,166,172,6,6
6054,sail,sailboat,13.45,4.08,2.04,3.3,160,167,181,14,7
6062,motor,motorboat,17.82,5.2,1.82,0.0,160,167,170,3,7
6120,small,motorboat,6.23,2.2,0.56,2.4,160,170,174,4,10
6139,sail,sailboat,15.9,5.14,2.84,0.0,160,170,174,4,10
6173,small,motorboat,8.01,2.85,0.75,0.0,160,171,173,2,11
6179,sail,sailboat,16.05,5.36,2.49,10.5,160,171,175,4,11
6215,sail,sailboat,13.58,4.4,2.43,5.7,160,172,179,7,12
6287,super,yacht,26.83,7.08,3.3,25.1,160,174,177,3,14
6359,motor,motorboat,10.0,2.93,1.06,4.0,160,177,179,2,17
6519,motor,motorboat,14.14,4.0,1.23,4.5,160,180,183,3,20
6628,sail,sailboat,9.86,3.29,1.69,3.1,160,185,187,2,25
6998,sail,sailboat,15.73,5.09,2.4,6.3,160,207,210,3,47
5821,sail,sailboat,15.9,5.31,2.81,7.2,161,161,166,5,0
5845,motor,motorboat,19.57,5.72,1.74,8.0,161,161,183,22,0
5850,motor,motorboat,15.97,4.65,1.42,10.4,161,162,166,4,1
5864,sail,sailboat,11.2,3.75,1.84,6.0,161,162,164,2,1
5892,sail,sailboat,11.16,3.56,1.95,0.0,161,163,166,3,2
5898,sail,sailboat,11.27,3.53,2.08,4.6,161,163,164,1,2
5921,super,yacht,26.28,6.95,2.89,31.5,161,163,165,2,2
5927,small,motorboat,6.8,2.36,0.65,0.0,161,164,165,1,3
5964,sail,sailboat,9.5,3.2,1.67,0.0,161,165,166,1,4
5981,motor,motorboat,14.78,4.14,1.41,6.3,161,165,168,3,4
6038,sail,sailboat,9.5,2.99,1.58,0.0,161,167,169,2,6
6042,motor,motorboat,14.12,4.18,1.3,5.5,161,167,170,3,6
6046,sail,sailboat,13.2,4.38,2.27,6.4,161,167,170,3,6
6063,motor,motorboat,11.45,3.57,1.06,5.6,161,167,170,3,6
6067,sail,sailboat,13.88,4.33,2.16,6.0,161,168,171,3,7
6071,sail,sailboat,13.91,4.56,2.38,6.5,161,168,174,6,7
6133,super,yacht,21.82,5.99,2.47,37.8,161,170,174,4,9
6154,sail,sailboat,14.6,4.79,2.47,0.0,161,171,174,3,10
6160,motor,motorboat,18.31,5.21,1.7,7.7,161,171,174,3,10
6191,motor,motorboat,22.0,6.57,1.95,21.6,161,171,184,13,10
6207,small,motorboat,7.08,2.54,0.76,3.3,161,172,175,3,11
6253,motor,motorboat,18.32,5.53,1.85,13.0,161,173,176,3,12
6293,motor,motorboat,10.0,3.12,0.89,0.0,161,174,176,2,13
6771,small,motorboat,8.11,2.85,0.73,0.0,161,193,195,2,32
6984,sail,sailboat,13.84,4.26,2.2,3.6,161,206,207,1,45
6987,super,yacht,25.77,7.17,3.28,17.6,161,206,213,7,45
7056,sail,sailboat,16.22,4.98,2.89,11.2,161,211,214,3,50
5849,small,motorboat,7.55,2.44,0.82,0.0,162,162,169,7,0
5851,motor,motorboat,17.1,5.27,1.55,10.9,162,162,165,3,0
5861,sail,sailboat,17.0,5.7,2.64,12.7,162,162,168,6,0
5862,motor,motorboat,11.63,3.63,1.01,6.0,162,162,169,7,0
5872,small,motorboat,7.67,2.58,0.74,0.0,162,162,165,3,0
5874,sail,sailboat,14.17,4.8,2.61,0.0,162,162,170,8,0
5945,motor,motorboat,18.19,5.63,1.66,0.0,162,164,167,3,2
5946,small,motorboat,8.72,2.82,0.86,0.0,162,164,193,29,2
5952,sail,sailboat,13.42,4.29,2.13,4.3,162,164,177,13,2
5957,sail,sailboat,10.72,3.31,1.71,4.2,162,164,165,1,2
5995,motor,motorboat,13.41,3.92,1.22,7.0,162,165,168,3,3
6003,motor,motorboat,11.73,3.65,1.25,3.5,162,166,172,6,4
6008,motor,motorboat,12.66,3.65,1.29,5.5,162,166,167,1,4
6015,small,motorboat,6.34,2.12,0.63,3.1,162,166,167,1,4
6023,motor,motorboat,20.05,5.72,1.86,28.5,162,166,172,6,4
6031,motor,motorboat,14.63,4.39,1.29,5.0,162,167,168,1,5
6035,sail,sailboat,12.71,4.23,2.24,6.2,162,167,171,4,5
6055,small,motorboat,7.36,2.62,0.77,0.0,162,167,178,11,5
6108,sail,sailboat,16.62,5.16,3.06,0.0,162,169,183,14,7
6123,sail,sailboat,12.14,3.79,2.16,0.0,162,170,177,7,8
6140,motor,motorboat,16.86,4.99,1.67,0.0,162,170,172,2,8
6183,sail,sailboat,15.8,5.1,2.7,0.0,162,171,173,2,9
6186,sail,sailboat,11.63,3.68,1.78,5.6,162,171,174,3,9
6192,motor,motorboat,10.0,3.07,0.93,4.6,162,171,172,1,9
6202,motor,motorboat,15.85,4.94,1.5,10.2,162,172,174,2,10
6206,small,motorboat,8.72,3.13,0.96,0.0,162,172,173,1,10
6211,sail,sailboat,11.97,3.75,2.05,0.0,162,172,174,2,10
6222,super,yacht,22.45,6.42,2.52,23.7,162,172,174,2,10
6262,motor,motorboat,17.58,5.46,1.54,7.0,162,173,177,4,11
6276,sail,sailboat,15.4,4.73,2.69,6.2,162,174,188,14,12
6281,motor,motorboat,14.56,4.47,1.51,0.0,162,174,188,14,12
6284,super,yacht,20.2,5.63,2.39,16.3,162,174,176,2,12
6333,small,motorboat,7.3,2.62,0.71,3.5,162,176,179,3,14
6343,motor,motorboat,14.55,4.34,1.27,4.6,162,176,187,11,14
6392,motor,motorboat,11.04,3.35,1.11,6.6,162,178,180,2,16
6394,motor,motorboat,20.24,5.9,1.89,15.4,162,178,181,3,16
5890,sail,sailboat,14.09,4.42,2.44,6.8,163,163,165,2,0
5901,sail,sailboat,12.65,3.86,2.32,0.0,163,163,164,1,0
5912,sail,sailboat,12.21,3.98,2.17,4.3,163,163,167,4,0
5917,sail,sailboat,15.23,5.07,2.73,0.0,163,163,165,2,0
5930,super,yacht,20.05,5.73,2.41,28.9,163,164,166,2,1
5932,small,motorboat,8.69,3.07,0.93,3.4,163,164,166,2,1
5938,sail,sailboat,10.56,3.49,1.59,6.5,163,164,165,1,1
5939,sail,sailboat,13.58,4.17,2.21,0.0,163,164,169,5,1
5940,small,motorboat,7.33,2.35,0.75,0.0,163,164,165,1,1
5941,small,motorboat,9.27,2.99,0.86,3.3,163,164,168,4,1
5980,sail,sailboat,12.28,3.78,2.18,4.2,163,165,195,30,2
5985,motor,motorboat,14.22,4.37,1.27,5.0,163,165,176,11,2
5999,sail,sailboat,16.35,5.3,2.78,6.8,163,165,169,4,2
6001,sail,sailboat,11.8,3.99,2.09,6.3,163,165,167,2,2
6013,sail,sailboat,12.78,4.16,1.96,0.0,163,166,169,3,3
6033,small,motorboat,6.88,2.29,0.75,0.0,163,167,175,8,4
6048,sail,sailboat,11.01,3.71,1.89,5.2,163,167,168,1,4
6050,sail,sailboat,11.99,3.79,2.07,3.4,163,167,196,29,4
6066,motor,motorboat,21.4,6.24,2.25,19.9,163,168,171,3,5
6082,small,motorboat,8.13,2.76,0.83,3.2,163,168,169,1,5
6083,motor,motorboat,18.01,5.19,1.6,6.1,163,168,171,3,5
6099,small,motorboat,8.82,3.0,0.85,0.0,163,169,179,10,6
6111,motor,motorboat,17.26,4.81,1.48,10.1,163,169,177,8,6
6246,motor,motorboat,13.81,4.03,1.32,5.0,163,173,177,4,10
6261,small,motorboat,7.38,2.36,0.68,0.0,163,173,174,1,10
6269,sail,sailboat,15.95,5.21,2.53,0.0,163,174,180,6,11
6307,motor,motorboat,11.06,3.07,1.12,3.6,163,175,179,4,12
6450,motor,motorboat,17.68,4.98,1.72,7.5,163,179,184,5,16
6569,small,motorboat,8.52,2.76,0.94,2.7,163,181,200,19,18
6709,motor,motorboat,17.63,5.07,1.59,10.7,163,190,191,1,27
6818,motor,motorboat,17.68,5.01,1.87,10.3,163,196,205,9,33
7076,sail,sailboat,14.89,4.97,2.43,4.3,163,212,213,1,49
5947,motor,motorboat,16.9,4.94,1.65,10.1,164,164,172,8,0
5951,motor,motorboat,11.65,3.6,1.06,3.0,164,164,167,3,0
5953,sail,sailboat,14.27,4.38,2.32,6.5,164,164,168,4,0
5968,sail,sailboat,14.28,4.47,2.55,3.0,164,165,166,1,1
5986,motor,motorboat,11.74,3.32,1.06,5.3,164,165,169,4,1
6000,motor,motorboat,16.71,4.8,1.5,12.2,164,165,179,14,1
6002,sail,sailboat,14.96,4.9,2.4,0.0,164,166,173,7,2
6016,super,yacht,24.22,6.45,3.02,19.1,164,166,174,8,2
6039,motor,motorboat,14.93,4.58,1.45,0.0,164,167,168,1,3
6044,sail,sailboat,16.89,5.26,2.61,0.0,164,167,173,6,3
6069,motor,motorboat,10.0,2.87,1.0,6.9,164,168,169,1,4
6080,motor,motorboat,12.05,3.48,1.08,0.0,164,168,173,5,4
6150,super,yacht,26.53,7.34,2.99,36.6,164,171,174,3,7
6168,sail,sailboat,14.46,4.51,2.31,0.0,164,171,176,5,7
6172,sail,sailboat,11.49,3.49,2.03,0.0,164,171,179,8,7
6184,motor,motorboat,16.33,4.66,1.58,8.6,164,171,174,3,7
6200,sail,sailboat,12.13,3.84,2.18,3.6,164,172,175,3,8
6303,sail,sailboat,10.53,3.23,1.85,4.3,164,175,180,5,11
6330,sail,sailboat,11.99,3.74,2.04,5.6,164,176,183,7,12
6352,sail,sailboat,13.31,4.02,2.21,0.0,164,176,185,9,12
6565,small,motorboat,6.82,2.18,0.7,0.0,164,181,187,6,17
6633,sail,sailboat,10.31,3.46,1.74,3.8,164,185,189,4,21
6677,sail,sailboat,13.47,4.53,2.41,5.8,164,187,214,27,23
6746,sail,sailboat,14.71,4.48,2.29,5.2,164,192,214,22,28
6784,super,yacht,22.36,6.32,2.82,30.7,164,193,194,1,29
7019,motor,motorboat,14.78,4.32,1.46,4.2,164,208,211,3,44
5960,small,motorboat,9.17,2.94,0.93,3.3,165,165,172,7,0
5971,motor,motorboat,13.24,3.72,1.27,4.9,165,165,168,3,0
5975,sail,sailboat,10.58,3.43,1.77,4.2,165,165,166,1,0
5978,sail,sailboat,12.9,4.13,2.17,0.0,165,165,185,20,0
5991,motor,motorboat,16.59,4.91,1.76,7.7,165,165,167,2,0
5996,motor,motorboat,10.0,2.79,1.03,6.5,165,165,166,1,0
6019,small,motorboat,8.42,2.82,0.8,2.4,165,166,167,1,1
6020,motor,motorboat,17.37,5.02,1.61,12.9,165,166,167,1,1
6032,motor,motorboat,12.08,3.4,1.05,3.5,165,167,169,2,2
6036,sail,sailboat,12.74,3.94,2.08,3.6,165,167,169,2,2
6040,small,motorboat,6.22,2.01,0.61,0.0,165,167,168,1,2
6041,sail,sailboat,12.34,4.13,1.85,3.7,165,167,180,13,2
6058,sail,sailboat,15.51,4.94,2.58,7.6,165,167,170,3,2
6086,small,motorboat,6.22,2.16,0.68,2.3,165,168,170,2,3
6110,sail,sailboat,15.33,5.19,2.8,7.4,165,169,175,6,4
6112,motor,motorboat,13.32,3.85,1.38,5.3,165,169,170,1,4
6174,motor,motorboat,13.01,3.87,1.17,4.0,165,171,172,1,6
6195,sail,sailboat,11.55,3.78,2.08,6.1,165,171,173,2,6
6196,motor,motorboat,10.54,3.11,1.12,4.7,165,171,174,3,6
6223,super,yacht,23.52,6.38,2.74,20.3,165,172,173,1,7
6308,sail,sailboat,14.73,4.74,2.22,4.6,165,175,177,2,10
6336,sail,sailboat,12.14,3.67,2.02,5.2,165,176,178,2,11
6360,sail,sailboat,12.89,4.03,2.17,4.0,165,177,179,2,12
6387,sail,sailboat,12.63,4.19,1.94,4.4,165,177,180,3,12
6391,small,motorboat,6.72,2.32,0.73,0.0,165,178,185,7,13
6458,sail,sailboat,16.11,4.85,2.59,9.5,165,179,182,3,14
6472,small,motorboat,6.17,2.12,0.65,0.0,165,179,180,1,14
6004,small,motorboat,6.39,2.21,0.67,0.0,166,166,170,4,0
6030,motor,motorboat,13.31,4.09,1.21,3.3,166,167,173,6,1
6052,sail,sailboat,9.91,3.19,1.81,0.0,166,167,173,6,1
6057,motor,motorboat,13.06,3.77,1.37,4.9,166,167,170,3,1
6061,motor,motorboat,15.13,4.48,1.53,0.0,166,167,172,5,1
6074,super,yacht,27.1,7.09,3.22,17.6,166,168,170,2,2
6091,super,yacht,20.16,5.44,2.23,14.5,166,169,173,4,3
6106,sail,sailboat,9.89,3.33,1.67,2.1,166,169,170,1,3
6115,motor,motorboat,13.77,4.28,1.21,4.6,166,170,171,1,4
6141,motor,motorboat,14.16,4.3,1.42,4.7,166,170,175,5,4
6169,small,motorboat,8.99,2.89,0.96,0.0,166,171,187,16,5
6227,motor,motorboat,18.41,5.59,1.75,7.4,166,172,177,5,6
6229,motor,motorboat,13.93,4.12,1.26,3.9,166,172,174,2,6
6231,sail,sailboat,12.18,3.98,1.89,5.1,166,172,175,3,6
6274,small,motorboat,7.2,2.5,0.72,0.0,166,174,179,5,8
6278,motor,motorboat,10.73,3.08,1.04,6.6,166,174,178,4,8
6319,sail,sailboat,13.94,4.57,2.12,3.4,166,175,179,4,9
6369,sail,sailboat,12.08,3.66,2.06,0.0,166,177,180,3,11
6385,sail,sailboat,14.22,4.51,2.36,0.0,166,177,179,2,11
6428,sail,sailboat,11.33,3.65,1.93,5.5,166,178,181,3,12
