request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
3868,motor,motorboat,11.63,3.34,1.06,4.4,144,157,162,5,13
4250,sail,sailboat,9.5,3.14,1.68,2.6,144,173,174,1,29
4438,motor,motorboat,17.03,4.93,1.78,7.0,144,181,184,3,37
3490,sail,sailboat,10.02,3.19,1.72,5.5,145,145,148,3,0
3513,motor,motorboat,11.3,3.17,1.15,4.1,145,145,147,2,0
3522,super,yacht,26.24,7.48,2.95,26.9,145,146,152,6,1
3529,motor,motorboat,16.13,4.64,1.61,13.8,145,146,147,1,1
3541,small,motorboat,9.23,3.12,0.83,3.2,145,146,154,8,1
3543,motor,motorboat,13.18,4.1,1.3,0.0,145,146,151,5,1
3552,small,motorboat,7.44,2.67,0.78,2.4,145,146,147,1,1
3558,motor,motorboat,16.67,4.96,1.56,10.7,145,147,149,2,2
3565,motor,motorboat,14.84,4.45,1.55,4.9,145,147,155,8,2
3572,sail,sailboat,16.12,5.38,2.86,11.7,145,147,148,1,2
3602,motor,motorboat,18.76,5.83,1.62,12.5,145,148,156,8,3
3617,sail,sailboat,12.4,4.13,1.84,0.0,145,149,152,3,4
3638,small,motorboat,6.76,2.32,0.72,0.0,145,149,152,3,4
3646,sail,sailboat,11.36,3.47,1.89,5.1,145,149,154,5,4
3686,motor,motorboat,15.3,4.71,1.37,0.0,145,150,152,2,5
3688,sail,sailboat,13.1,4.37,1.98,3.7,145,150,152,2,5
3710,motor,motorboat,14.48,4.16,1.31,4.8,145,151,168,17,6
3731,motor,motorboat,17.64,5.08,1.6,0.0,145,151,154,3,6
3737,motor,motorboat,11.52,3.39,1.2,4.6,145,151,158,7,6
3829,sail,sailboat,14.19,4.69,2.17,4.5,145,155,156,1,10
3872,sail,sailboat,11.64,3.78,1.79,5.6,145,157,160,3,12
3891,motor,motorboat,19.89,6.18,1.79,9.6,145,158,159,1,13
4070,sail,sailboat,10.49,3.31,1.9,0.0,145,165,168,3,20
4326,sail,sailboat,11.25,3.79,1.67,3.0,145,177,181,4,32
4328,motor,motorboat,15.02,4.57,1.51,8.5,145,177,184,7,32
4352,sail,sailboat,9.83,3.07,1.63,2.9,145,178,188,10,33
4411,super,yacht,26.06,6.87,3.32,33.8,145,180,182,2,35
4464,sail,sailboat,16.59,5.27,2.92,11.6,145,182,188,6,37
4578,super,yacht,28.81,8.19,3.26,15.7,145,193,195,2,48
3526,super,yacht,24.09,6.43,2.85,34.6,146,146,147,1,0
3545,small,motorboat,6.08,2.05,0.58,2.2,146,146,148,2,0
3548,motor,motorboat,12.77,3.89,1.12,5.3,146,146,148,2,0
3553,sail,sailboat,15.07,5.04,2.47,8.5,146,147,151,4,1
3557,small,motorboat,6.86,2.21,0.64,0.0,146,147,152,5,1
3562,sail,sailboat,13.67,4.49,2.29,4.8,146,147,150,3,1
3569,sail,sailboat,13.63,4.13,2.36,4.5,146,147,149,2,1
3580,small,motorboat,6.44,2.3,0.67,0.0,146,147,153,6,1
3601,sail,sailboat,11.46,3.66,2.01,5.0,146,148,154,6,2
3608,super,yacht,22.95,6.37,2.88,28.8,146,148,149,1,2
3611,sail,sailboat,11.99,3.8,1.97,0.0,146,148,156,8,2
3640,motor,motorboat,20.25,5.87,1.74,33.3,146,149,151,2,3
3664,sail,sailboat,13.25,4.49,2.21,3.5,146,150,153,3,4
3687,motor,motorboat,11.63,3.36,1.23,5.7,146,150,153,3,4
3711,super,yacht,26.19,6.75,3.36,15.3,146,151,156,5,5
3718,small,motorboat,6.91,2.49,0.7,3.3,146,151,156,5,5
3745,motor,motorboat,14.53,4.24,1.39,6.8,146,152,155,3,6
3784,sail,sailboat,10.96,3.63,1.92,6.6,146,153,156,3,7
3794,sail,sailboat,12.88,4.08,2.28,6.1,146,153,158,5,7
3851,motor,motorboat,11.85,3.47,1.03,3.8,146,156,162,6,10
3859,motor,motorboat,13.46,4.11,1.31,3.7,146,156,163,7,10
3888,super,yacht,27.05,7.47,3.04,39.0,146,158,171,13,12
3924,sail,sailboat,13.34,4.34,2.11,3.4,146,159,181,22,13
3927,motor,motorboat,14.72,4.53,1.36,5.5,146,159,183,24,13
3934,small,motorboat,7.53,2.61,0.8,0.0,146,159,161,2,13
3977,sail,sailboat,11.73,3.58,1.93,5.8,146,161,166,5,15
4145,sail,sailboat,14.56,4.53,2.24,5.8,146,169,176,7,23
4198,small,motorboat,6.54,2.14,0.62,2.3,146,171,177,6,25
3561,sail,sailboat,15.22,4.78,2.62,0.0,147,147,148,1,0
3573,small,motorboat,7.28,2.53,0.67,2.6,147,147,148,1,0
3574,motor,motorboat,12.98,3.9,1.21,6.5,147,147,176,29,0
3586,sail,sailboat,14.36,4.72,2.46,0.0,147,148,150,2,1
3587,small,motorboat,6.21,2.19,0.6,0.0,147,148,155,7,1
3605,motor,motorboat,17.94,5.08,1.77,13.4,147,148,151,3,1
3609,sail,sailboat,12.0,3.98,1.79,3.5,147,148,152,4,1
3615,small,motorboat,7.79,2.66,0.72,0.0,147,149,152,3,2
3616,sail,sailboat,15.28,4.91,2.33,11.1,147,149,150,1,2
3619,small,motorboat,7.54,2.58,0.73,0.0,147,149,157,8,2
3672,motor,motorboat,19.94,5.86,2.05,9.6,147,150,152,2,3
3778,super,yacht,27.95,7.54,3.52,0.0,147,153,178,25,6
3790,super,yacht,24.85,6.4,3.21,30.0,147,153,160,7,6
3877,motor,motorboat,10.0,2.81,0.93,3.1,147,157,162,5,10
3917,sail,sailboat,12.76,4.12,1.91,5.8,147,159,161,2,12
3920,sail,sailboat,10.64,3.55,1.73,4.0,147,159,160,1,12
3945,motor,motorboat,18.95,5.58,1.96,12.4,147,160,164,4,13
3959,sail,sailboat,15.23,4.87,2.41,0.0,147,160,184,24,13
3983,small,motorboat,7.07,2.47,0.69,2.1,147,161,164,3,14
4014,motor,motorboat,11.32,3.52,1.17,4.2,147,163,173,10,16
4229,sail,sailboat,14.4,4.63,2.63,5.8,147,172,173,1,25
4431,super,yacht,27.3,7.7,3.29,19.4,147,181,184,3,34
4479,super,yacht,28.53,7.79,3.24,22.4,147,184,191,7,37
4487,sail,sailboat,13.75,4.46,2.12,0.0,147,184,188,4,37
3590,sail,sailboat,15.15,4.58,2.34,6.9,148,148,150,2,0
3592,motor,motorboat,22.0,6.32,2.22,32.3,148,148,149,1,0
3604,sail,sailboat,10.94,3.51,1.99,4.5,148,148,151,3,0
3627,sail,sailboat,17.0,5.32,2.91,7.5,148,149,176,27,1
3630,sail,sailboat,11.99,4.02,1.85,0.0,148,149,154,5,1
3645,motor,motorboat,10.0,2.78,1.01,4.1,148,149,150,1,1
3649,small,motorboat,9.13,3.12,0.94,3.4,148,150,154,4,2
3657,sail,sailboat,13.57,4.34,2.4,3.9,148,150,152,2,2
3666,sail,sailboat,12.42,4.14,2.2,6.6,148,150,152,2,2
3667,small,motorboat,7.9,2.61,0.84,0.0,148,150,156,6,2
3676,motor,motorboat,15.09,4.59,1.55,8.6,148,150,157,7,2
3684,small,motorboat,8.89,3.16,0.92,2.2,148,150,168,18,2
3714,motor,motorboat,16.5,4.75,1.53,6.3,148,151,160,9,3
3720,small,motorboat,7.03,2.49,0.67,0.0,148,151,152,1,3
3736,sail,sailboat,13.74,4.17,2.39,5.8,148,151,154,3,3
3750,super,yacht,24.0,6.37,2.87,18.6,148,152,167,15,4
3771,sail,sailboat,10.16,3.26,1.72,5.4,148,152,153,1,4
3831,motor,motorboat,14.0,4.19,1.48,5.8,148,156,157,1,8
3942,sail,sailboat,11.9,3.61,1.89,6.8,148,160,172,12,12
3943,motor,motorboat,15.97,4.74,1.63,13.9,148,160,161,1,12
3962,motor,motorboat,14.05,4.22,1.31,4.6,148,160,161,1,12
4444,motor,motorboat,16.67,4.65,1.73,6.2,148,181,183,2,33
4569,sail,sailboat,13.56,4.25,2.42,6.8,148,192,193,1,44
4717,super,yacht,27.77,7.71,3.45,0.0,148,207,214,7,59
3614,sail,sailboat,9.5,3.17,1.48,2.3,149,149,155,6,0
3618,sail,sailboat,14.38,4.6,2.45,5.6,149,149,151,2,0
3626,sail,sailboat,14.45,4.39,2.61,4.1,149,149,152,3,0
3629,sail,sailboat,12.37,3.97,2.02,3.9,149,149,151,2,0
3639,sail,sailboat,11.18,3.64,1.96,3.8,149,149,153,4,0
3648,sail,sailboat,10.97,3.5,1.75,7.0,149,150,155,5,1
3665,motor,motorboat,13.53,4.07,1.24,5.0,149,150,164,14,1
3668,sail,sailboat,13.18,4.32,2.26,0.0,149,150,154,4,1
3673,small,motorboat,9.34,3.04,0.94,2.5,149,150,151,1,1
3677,sail,sailboat,13.04,4.35,2.01,5.4,149,150,151,1,1
3681,small,motorboat,8.48,2.85,0.93,0.0,149,150,164,14,1
3693,motor,motorboat,10.69,3.05,1.13,6.6,149,150,151,1,1
3696,motor,motorboat,19.56,5.56,1.97,13.1,149,150,151,1,1
3698,small,motorboat,9.32,3.35,1.04,0.0,149,150,152,2,1
3700,motor,motorboat,18.53,5.23,1.64,7.5,149,151,156,5,2
3716,sail,sailboat,10.31,3.48,1.62,4.5,149,151,153,2,2
3721,small,motorboat,8.27,2.79,0.85,2.3,149,151,180,29,2
3732,small,motorboat,6.82,2.18,0.68,0.0,149,151,154,3,2
3740,small,motorboat,8.61,2.92,0.92,0.0,149,152,161,9,3
3768,super,yacht,20.2,5.48,2.49,39.5,149,152,166,14,3
3812,motor,motorboat,17.15,5.26,1.59,0.0,149,154,156,2,5
3857,motor,motorboat,16.5,5.02,1.48,11.5,149,156,162,6,7
3860,sail,sailboat,13.61,4.58,2.44,5.3,149,156,160,4,7
3952,sail,sailboat,14.44,4.56,2.31,6.9,149,160,165,5,11
3986,sail,sailboat,13.34,4.08,2.02,4.5,149,162,163,1,13
4025,sail,sailboat,14.98,4.89,2.67,4.7,149,163,165,2,14
4030,motor,motorboat,14.43,4.41,1.24,5.0,149,163,172,9,14
4188,sail,sailboat,13.93,4.21,2.3,0.0,149,170,172,2,21
4513,motor,motorboat,13.69,4.05,1.38,3.6,149,187,189,2,38
4731,sail,sailboat,12.8,4.04,2.24,6.0,149,208,209,1,59
3661,small,motorboat,6.34,2.25,0.63,3.4,150,150,152,2,0
3671,motor,motorboat,22.0,6.62,1.97,20.0,150,150,151,1,0
3692,sail,sailboat,10.99,3.7,1.89,0.0,150,150,153,3,0
3707,small,motorboat,6.08,2.0,0.68,2.7,150,151,154,3,1
3709,motor,motorboat,18.21,5.58,1.63,8.9,150,151,163,12,1
3725,sail,sailboat,14.21,4.28,2.47,6.4,150,151,154,3,1
3730,sail,sailboat,15.78,5.34,2.68,10.6,150,151,152,1,1
3755,motor,motorboat,15.39,4.75,1.4,12.8,150,152,159,7,2
3760,sail,sailboat,14.97,4.51,2.3,7.0,150,152,158,6,2
3772,sail,sailboat,13.55,4.13,2.49,6.2,150,152,159,7,2
3783,motor,motorboat,13.72,4.23,1.17,5.6,150,153,154,1,3
3804,motor,motorboat,18.66,5.81,1.75,10.8,150,154,160,6,4
3848,super,yacht,27.03,7.01,3.27,26.1,150,156,158,2,6
3873,sail,sailboat,12.44,4.01,1.97,6.0,150,157,158,1,7
3889,motor,motorboat,15.26,4.43,1.42,12.7,150,158,160,2,8
3906,sail,sailboat,17.0,5.57,2.74,6.5,150,158,164,6,8
3911,motor,motorboat,16.65,4.82,1.62,13.8,150,158,159,1,8
3961,motor,motorboat,14.37,4.26,1.43,4.6,150,160,162,2,10
3990,motor,motorboat,16.53,4.72,1.44,6.6,150,162,175,13,12
4751,small,motorboat,8.7,3.03,0.88,0.0,150,210,213,3,60
3717,sail,sailboat,11.3,3.62,1.7,5.5,151,151,161,10,0
3767,small,motorboat,7.64,2.49,0.81,3.4,151,152,159,7,1
3789,sail,sailboat,13.62,4.56,2.07,6.7,151,153,156,3,2
3791,sail,sailboat,11.67,3.85,1.74,5.2,151,153,158,5,2
3796,motor,motorboat,14.17,4.18,1.25,6.8,151,153,162,9,2
3820,motor,motorboat,10.9,3.3,0.95,4.4,151,155,161,6,4
3842,motor,motorboat,16.78,4.65,1.73,9.2,151,156,158,2,5
3953,sail,sailboat,13.02,4.06,2.29,6.0,151,160,165,5,9
3957,small,motorboat,7.63,2.62,0.73,0.0,151,160,162,2,9
4064,motor,motorboat,12.0,3.75,1.2,4.8,151,164,168,4,13
4570,sail,sailboat,12.54,4.04,2.17,0.0,151,192,195,3,41
3741,sail,sailboat,15.59,4.74,2.37,0.0,152,152,155,3,0
3744,motor,motorboat,13.85,4.2,1.24,6.1,152,152,153,1,0
3752,sail,sailboat,15.77,5.3,2.35,0.0,152,152,158,6,0
3762,small,motorboat,7.27,2.51,0.81,2.9,152,152,158,6,0
3769,motor,motorboat,12.81,3.87,1.22,3.5,152,152,155,3,0
3776,sail,sailboat,11.67,3.62,2.01,6.7,152,152,153,1,0
3785,sail,sailboat,15.06,5.08,2.66,6.1,152,153,159,6,1
3787,sail,sailboat,15.86,5.35,2.74,9.4,152,153,156,3,1
3800,motor,motorboat,16.42,4.73,1.68,14.0,152,154,155,1,2
3803,sail,sailboat,12.39,3.9,1.85,4.7,152,154,156,2,2
3816,sail,sailboat,10.44,3.22,1.9,3.7,152,154,158,4,2
3866,sail,sailboat,11.85,4.0,2.1,3.6,152,157,163,6,5
3874,sail,sailboat,12.46,4.08,1.89,4.4,152,157,159,2,5
3880,motor,motorboat,13.87,3.99,1.37,3.7,152,157,158,1,5
3916,sail,sailboat,12.11,4.02,2.07,0.0,152,158,161,3,6
3925,small,motorboat,6.87,2.45,0.75,3.4,152,159,177,18,7
3933,sail,sailboat,13.76,4.66,2.31,0.0,152,159,170,11,7
3955,motor,motorboat,16.63,4.99,1.69,9.2,152,160,161,1,8
3981,sail,sailboat,11.7,3.8,2.09,4.0,152,161,168,7,9
3984,sail,sailboat,13.39,4.2,2.3,4.8,152,162,165,3,10
4005,sail,sailboat,12.1,4.1,2.18,5.5,152,162,164,2,10
4045,super,yacht,24.01,6.71,3.09,17.9,152,164,167,3,12
4062,super,yacht,27.38,7.82,3.27,15.3,152,164,167,3,12
4079,motor,motorboat,10.67,2.99,1.0,3.7,152,165,169,4,13
4088,sail,sailboat,9.97,3.2,1.49,0.0,152,165,181,16,13
4106,sail,sailboat,12.47,4.01,2.13,6.5,152,166,168,2,14
4185,motor,motorboat,10.0,2.88,0.94,4.4,152,170,172,2,18
4481,motor,motorboat,15.36,4.57,1.49,0.0,152,184,185,1,32
3806,motor,motorboat,14.61,4.21,1.51,5.0,153,154,156,2,1
3826,small,motorboat,8.28,2.95,0.81,0.0,153,155,165,10,2
3835,motor,motorboat,22.0,6.67,2.15,37.9,153,156,176,20,3
3840,sail,sailboat,14.27,4.67,2.33,3.9,153,156,158,2,3
3878,motor,motorboat,15.68,4.53,1.44,11.6,153,157,164,7,4
4047,sail,sailboat,13.43,4.53,2.08,3.6,153,164,167,3,11
4071,super,yacht,26.66,6.92,3.11,27.9,153,165,166,1,12
4074,small,motorboat,6.86,2.44,0.64,0.0,153,165,168,3,12
4118,motor,motorboat,18.56,5.51,1.96,12.7,153,167,168,1,14
4126,sail,sailboat,17.0,5.25,3.08,0.0,153,167,170,3,14
4365,motor,motorboat,15.97,4.46,1.43,8.2,153,178,200,22,25
4536,sail,sailboat,14.89,4.94,2.66,3.2,153,190,197,7,37
3810,sail,sailboat,15.89,5.21,2.53,8.8,154,154,157,3,0
3830,sail,sailboat,11.66,3.67,1.73,0.0,154,156,162,6,2
3834,motor,motorboat,17.08,5.23,1.57,9.4,154,156,170,14,2
3838,motor,motorboat,18.16,5.43,1.89,9.8,154,156,158,2,2
3843,sail,sailboat,13.21,4.25,1.99,0.0,154,156,160,4,2
3858,small,motorboat,8.44,2.91,0.77,0.0,154,156,157,1,2
3887,small,motorboat,9.38,3.22,0.98,2.5,154,158,161,3,4
3893,motor,motorboat,16.35,4.83,1.58,8.7,154,158,159,1,4
3900,small,motorboat,6.39,2.28,0.59,2.3,154,158,174,16,4
3908,sail,sailboat,11.84,3.71,1.89,3.1,154,158,163,5,4
3970,sail,sailboat,12.41,3.97,2.25,6.3,154,161,176,15,7
4012,sail,sailboat,11.24,3.68,1.91,3.9,154,163,165,2,9
4023,small,motorboat,8.55,2.77,0.86,0.0,154,163,181,18,9
4042,sail,sailboat,12.57,3.89,2.21,3.8,154,164,165,1,10
4057,sail,sailboat,12.86,4.2,2.18,5.5,154,164,167,3,10
4078,sail,sailboat,9.5,2.97,1.43,2.2,154,165,168,3,11
4107,sail,sailboat,14.56,4.56,2.59,0.0,154,166,170,4,12
4294,motor,motorboat,15.0,4.41,1.57,5.5,154,176,177,1,22
4432,sail,sailboat,17.0,5.6,2.67,0.0,154,181,184,3,27
4491,motor,motorboat,13.6,4.12,1.27,4.9,154,185,187,2,31
3821,sail,sailboat,14.96,4.52,2.6,5.9,155,155,162,7,0
3824,motor,motorboat,14.37,4.02,1.52,4.3,155,155,159,4,0
3836,sail,sailboat,12.51,4.0,2.23,0.0,155,156,158,2,1
3845,sail,sailboat,10.45,3.53,1.88,0.0,155,156,160,4,1
3846,motor,motorboat,13.46,3.92,1.16,3.5,155,156,158,2,1
3862,sail,sailboat,14.8,5.01,2.67,5.6,155,157,158,1,2
3867,sail,sailboat,13.59,4.36,2.05,4.8,155,157,164,7,2
3876,motor,motorboat,18.1,5.06,1.74,10.5,155,157,158,1,2
3932,sail,sailboat,9.5,3.03,1.56,3.5,155,159,164,5,4
3979,sail,sailboat,12.36,4.15,2.08,5.8,155,161,164,3,6
3985,sail,sailboat,11.87,3.78,1.77,0.0,155,162,163,1,7
4092,motor,motorboat,16.69,5.17,1.71,9.3,155,166,168,2,11
4170,super,yacht,24.41,6.34,2.67,37.8,155,169,172,3,14
4512,sail,sailboat,13.04,4.13,2.1,5.0,155,187,189,2,32
3875,sail,sailboat,11.69,3.55,1.86,6.9,156,157,169,12,1
3881,motor,motorboat,16.38,4.62,1.43,9.3,156,157,171,14,1
3892,sail,sailboat,12.13,3.91,2.03,0.0,156,158,163,5,2
3894,sail,sailboat,10.46,3.15,1.69,5.6,156,158,165,7,2
3901,sail,sailboat,15.71,5.03,2.39,11.8,156,158,160,2,2
3912,sail,sailboat,12.88,4.13,2.12,3.6,156,158,159,1,2
3914,sail,sailboat,10.11,3.17,1.64,0.0,156,158,162,4,2
4004,motor,motorboat,19.29,5.7,1.76,13.2,156,162,163,1,6
4017,sail,sailboat,12.33,4.17,2.23,5.8,156,163,165,2,7
4028,sail,sailboat,14.01,4.27,2.15,4.9,156,163,181,18,7
4084,motor,motorboat,16.42,4.6,1.74,0.0,156,165,167,2,9
4157,motor,motorboat,16.75,5.04,1.69,13.1,156,169,191,22,13
4182,small,motorboat,6.84,2.45,0.65,0.0,156,170,175,5,14
4602,small,motorboat,6.08,2.13,0.63,2.5,156,196,199,3,40
4606,sail,sailboat,9.5,3.05,1.6,3.1,156,197,214,17,41
3869,motor,motorboat,10.0,2.87,1.06,6.4,157,157,158,1,0
3870,sail,sailboat,9.8,3.23,1.64,0.0,157,157,162,5,0
3882,sail,sailboat,14.49,4.48,2.45,5.6,157,157,164,7,0
3885,motor,motorboat,13.81,4.2,1.22,3.7,157,158,159,1,1
3896,small,motorboat,6.74,2.17,0.69,0.0,157,158,161,3,1
3897,motor,motorboat,12.95,3.63,1.19,4.9,157,158,161,3,1
3907,motor,motorboat,10.0,2.88,1.06,3.8,157,158,160,2,1
3910,motor,motorboat,16.73,4.9,1.43,10.6,157,158,171,13,1
3929,sail,sailboat,14.59,4.46,2.31,0.0,157,159,160,1,2
3935,sail,sailboat,11.93,3.61,1.85,0.0,157,159,186,27,2
3938,sail,sailboat,14.21,4.32,2.55,0.0,157,159,160,1,2
3939,sail,sailboat,11.82,4.01,2.1,0.0,157,160,163,3,3
3954,sail,sailboat,17.0,5.56,2.93,12.5,157,160,164,4,3
4111,small,motorboat,6.91,2.42,0.69,2.4,157,166,171,5,9
4146,sail,sailboat,12.16,4.09,1.83,4.3,157,169,172,3,12
4150,motor,motorboat,10.0,2.89,1.05,3.3,157,169,199,30,12
4155,motor,motorboat,14.52,4.47,1.28,4.3,157,169,172,3,12
4176,motor,motorboat,15.27,4.47,1.39,13.7,157,170,176,6,13
4215,small,motorboat,7.67,2.54,0.85,0.0,157,171,178,7,14
4362,motor,motorboat,13.5,4.14,1.29,6.7,157,178,179,1,21
4539,super,yacht,24.97,7.07,2.71,19.9,157,190,206,16,33
4624,sail,sailboat,14.39,4.63,2.56,0.0,157,199,201,2,42
3898,small,motorboat,9.42,3.12,1.03,0.0,158,158,164,6,0
3902,motor,motorboat,10.0,2.95,1.04,4.6,158,158,159,1,0
3903,sail,sailboat,12.1,3.68,2.21,0.0,158,158,160,2,0
3904,motor,motorboat,19.66,5.7,1.84,0.0,158,158,161,3,0
3921,super,yacht,23.72,6.23,2.8,13.6,158,159,161,2,1
3923,motor,motorboat,14.62,4.09,1.45,6.1,158,159,163,4,1
3930,small,motorboat,7.01,2.27,0.64,0.0,158,159,162,3,1
3948,motor,motorboat,11.91,3.61,1.08,5.0,158,160,163,3,2
3956,motor,motorboat,10.0,2.8,1.06,6.9,158,160,180,20,2
3974,sail,sailboat,15.07,4.67,2.74,6.7,158,161,171,10,3
3996,sail,sailboat,11.83,3.56,1.99,5.8,158,162,164,2,4
4035,sail,sailboat,11.55,3.64,2.13,6.5,158,164,168,4,6
4055,sail,sailboat,11.52,3.86,1.76,3.9,158,164,165,1,6
4063,sail,sailboat,16.19,5.3,2.56,9.9,158,164,165,1,6
4110,small,motorboat,8.3,2.69,0.87,3.2,158,166,172,6,8
4120,motor,motorboat,16.02,4.77,1.38,0.0,158,167,170,3,9
4171,sail,sailboat,11.51,3.62,1.87,6.0,158,169,194,25,11
4219,sail,sailboat,10.62,3.36,1.86,0.0,158,172,174,2,14
4220,sail,sailboat,13.61,4.23,2.28,5.1,158,172,175,3,14
4224,small,motorboat,7.89,2.69,0.73,2.3,158,172,174,2,14
4455,small,motorboat,8.71,2.86,0.82,3.0,158,182,185,3,24
4644,sail,sailboat,12.26,4.08,2.05,6.4,158,200,201,1,42
4780,super,yacht,28.6,8.12,3.76,27.5,158,213,214,1,55
3919,sail,sailboat,17.0,5.51,2.65,7.8,159,159,166,7,0
3922,sail,sailboat,10.16,3.32,1.58,6.2,159,159,160,1,0
3937,sail,sailboat,12.08,3.87,2.05,3.6,159,159,163,4,0
3941,motor,motorboat,15.02,4.34,1.36,0.0,159,160,165,5,1
3947,sail,sailboat,11.51,3.62,2.1,6.9,159,160,178,18,1
3950,sail,sailboat,11.41,3.59,2.0,3.3,159,160,162,2,1
4013,sail,sailboat,14.51,4.43,2.21,6.9,159,163,164,1,4
4024,motor,motorboat,19.67,5.64,1.87,13.1,159,163,170,7,4
4029,sail,sailboat,10.06,3.33,1.69,5.0,159,163,166,3,4
4044,sail,sailboat,15.01,4.54,2.32,8.9,159,164,165,1,5
4048,motor,motorboat,17.11,5.34,1.48,10.6,159,164,167,3,5
4067,small,motorboat,8.92,3.19,0.99,2.9,159,165,173,8,6
4087,motor,motorboat,17.38,5.05,1.57,12.4,159,165,169,4,6
4129,small,motorboat,6.25,2.1,0.61,2.9,159,168,182,14,9
4144,sail,sailboat,16.95,5.28,2.73,0.0,159,169,172,3,10
4153,motor,motorboat,13.07,3.84,1.32,5.4,159,169,171,2,10
4718,super,yacht,20.25,5.42,2.46,17.1,159,207,211,4,48
4781,super,yacht,24.26,6.34,2.85,23.2,159,213,214,1,54
3940,sail,sailboat,11.21,3.41,1.92,4.6,160,160,165,5,0
3958,super,yacht,25.75,6.75,3.41,21.4,160,160,161,1,0
3964,motor,motorboat,12.93,3.91,1.2,3.5,160,161,165,4,1
3965,super,yacht,23.87,6.66,2.6,31.8,160,161,174,13,1
3967,motor,motorboat,16.71,4.67,1.46,8.9,160,161,164,3,1
3973,sail,sailboat,11.89,3.78,1.8,5.7,160,161,168,7,1
3975,sail,sailboat,12.28,4.15,1.83,3.3,160,161,163,2,1
3988,sail,sailboat,11.56,3.49,2.08,5.6,160,162,164,2,2
3989,sail,sailboat,9.5,3.12,1.6,3.2,160,162,174,12,2
3992,sail,sailboat,9.5,3.08,1.69,0.0,160,162,163,1,2
3994,small,motorboat,7.54,2.5,0.76,0.0,160,162,164,2,2
4006,sail,sailboat,14.08,4.34,2.32,5.8,160,162,166,4,2
4037,motor,motorboat,14.05,4.26,1.22,0.0,160,164,166,2,4
4066,small,motorboat,8.27,2.82,0.86,0.0,160,165,168,3,5
4072,motor,motorboat,15.71,4.48,1.58,7.4,160,165,189,24,5
4095,motor,motorboat,17.73,5.13,1.7,0.0,160,166,176,10,6
4108,sail,sailboat,15.41,4.71,2.58,0.0,160,166,172,6,6
4125,sail,sailboat,10.21,3.15,1.78,4.9,160,167,168,1,7
4131,super,yacht,24.56,6.43,2.74,22.1,160,168,170,2,8
4135,small,motorboat,6.63,2.37,0.65,0.0,160,168,174,6,8
4160,sail,sailboat,9.5,3.03,1.42,3.3,160,169,174,5,9
4174,sail,sailboat,11.09,3.38,1.94,0.0,160,170,183,13,10
4303,small,motorboat,7.22,2.55,0.75,2.3,160,176,178,2,16
4440,small,motorboat,8.37,3.01,0.85,0.0,160,181,187,6,21
3978,motor,motorboat,16.22,4.54,1.51,12.8,161,161,162,1,0
3993,motor,motorboat,15.32,4.75,1.51,13.4,161,162,163,1,1
4011,motor,motorboat,16.12,4.56,1.45,6.9,161,163,165,2,2
4015,motor,motorboat,17.79,5.39,1.87,0.0,161,163,164,1,2
4018,motor,motorboat,17.14,5.02,1.51,6.8,161,163,165,2,2
4022,sail,sailboat,9.5,3.03,1.42,2.5,161,163,168,5,2
4061,small,motorboat,8.58,2.76,0.94,2.3,161,164,171,7,3
4134,motor,motorboat,16.6,4.89,1.63,12.7,161,168,173,5,7
4249,sail,sailboat,15.4,4.64,2.37,13.3,161,173,175,2,12
4277,motor,motorboat,10.23,3.15,0.88,0.0,161,174,176,2,13
4316,super,yacht,25.05,7.08,3.12,16.6,161,177,184,7,16
4384,super,yacht,23.27,6.54,2.74,38.3,161,179,182,3,18
4408,motor,motorboat,10.04,3.11,0.98,5.4,161,180,181,1,19
4633,sail,sailboat,9.5,2.95,1.6,3.0,161,200,202,2,39
4007,motor,motorboat,18.11,5.17,1.82,8.3,162,163,165,2,1
4016,sail,sailboat,14.05,4.23,2.54,5.8,162,163,168,5,1
4020,motor,motorboat,14.84,4.13,1.43,3.6,162,163,164,1,1
4032,sail,sailboat,11.07,3.47,1.74,0.0,162,164,166,2,2
4043,motor,motorboat,20.38,6.24,2.08,30.5,162,164,167,3,2
4050,motor,motorboat,15.75,4.4,1.58,8.7,162,164,175,11,2
4052,motor,motorboat,11.06,3.13,1.04,4.8,162,164,165,1,2
4090,small,motorboat,8.34,2.96,0.86,2.7,162,166,170,4,4
4105,small,motorboat,8.73,3.02,0.89,3.3,162,166,172,6,4
4137,sail,sailboat,11.59,3.62,2.09,5.0,162,168,171,3,6
4142,motor,motorboat,13.08,4.06,1.15,3.2,162,168,173,5,6
4203,sail,sailboat,12.72,4.14,2.1,5.8,162,171,173,2,9
4227,sail,sailboat,9.5,3.02,1.55,0.0,162,172,174,2,10
4236,sail,sailboat,16.53,5.24,2.59,10.8,162,172,178,6,10
4243,sail,sailboat,10.22,3.26,1.58,6.1,162,173,174,1,11
4289,motor,motorboat,16.15,4.97,1.57,13.9,162,176,177,1,14
4724,sail,sailboat,11.49,3.79,1.88,0.0,162,207,214,7,45
4786,super,yacht,25.99,6.73,3.33,21.7,162,213,214,1,51
4054,motor,motorboat,14.66,4.16,1.27,6.7,163,164,180,16,1
4058,sail,sailboat,9.82,3.3,1.7,2.0,163,164,175,11,1
4059,motor,motorboat,17.64,4.92,1.73,9.3,163,164,167,3,1
