request_id,segment,boat_type,length_m,beam_m,draft_m,power_kw,booking_day,arrival_day,departure_day,nights,lead_days
7292,motor,motorboat,18.11,5.44,1.64,8.5,147,158,163,5,11
7302,sail,sailboat,12.07,3.77,2.1,3.3,147,158,184,26,11
7318,sail,sailboat,11.24,3.41,1.75,0.0,147,159,162,3,12
7348,motor,motorboat,14.5,4.52,1.49,0.0,147,160,166,6,13
7360,motor,motorboat,11.57,3.53,1.21,5.3,147,160,163,3,13
7372,small,motorboat,8.81,3.03,0.91,0.0,147,160,165,5,13
7386,sail,sailboat,14.38,4.72,2.43,0.0,147,161,163,2,14
7408,motor,motorboat,14.83,4.23,1.57,6.6,147,161,162,1,14
8339,motor,motorboat,11.62,3.52,1.09,5.3,147,184,185,1,37
8540,motor,motorboat,18.45,5.34,1.6,9.8,147,193,196,3,46
6716,sail,sailboat,11.44,3.45,1.84,6.1,148,148,150,2,0
6721,super,yacht,22.24,6.11,2.55,27.8,148,148,150,2,0
6725,sail,sailboat,9.5,3.16,1.51,2.1,148,148,149,1,0
6726,small,motorboat,8.19,2.73,0.9,0.0,148,148,149,1,0
6737,motor,motorboat,10.0,2.85,1.06,5.6,148,148,150,2,0
6757,motor,motorboat,11.45,3.54,1.15,5.7,148,148,150,2,0
6763,small,motorboat,8.67,2.97,0.87,2.5,148,148,150,2,0
6765,motor,motorboat,13.87,4.28,1.31,5.9,148,148,161,13,0
6767,sail,sailboat,13.18,4.31,2.22,6.7,148,148,162,14,0
6775,sail,sailboat,13.62,4.21,2.09,6.7,148,149,151,2,1
6777,motor,motorboat,14.98,4.68,1.33,3.2,148,149,154,5,1
6782,motor,motorboat,13.58,3.77,1.44,0.0,148,149,150,1,1
6786,small,motorboat,7.08,2.45,0.75,3.3,148,149,156,7,1
6796,sail,sailboat,17.0,5.65,2.8,0.0,148,149,154,5,1
6797,motor,motorboat,10.0,2.9,0.93,3.7,148,149,151,2,1
6806,motor,motorboat,13.46,4.01,1.29,0.0,148,149,150,1,1
6809,small,motorboat,8.51,2.96,0.94,3.4,148,149,156,7,1
6836,sail,sailboat,11.78,3.62,1.98,3.6,148,150,157,7,2
6847,super,yacht,27.68,7.84,3.47,30.6,148,150,158,8,2
6850,small,motorboat,6.13,2.19,0.62,2.7,148,150,151,1,2
6868,sail,sailboat,13.99,4.63,2.3,3.4,148,150,151,1,2
6872,sail,sailboat,12.49,3.87,1.99,6.7,148,150,151,1,2
6881,sail,sailboat,12.48,4.23,2.24,0.0,148,150,179,29,2
6910,small,motorboat,7.37,2.36,0.77,2.5,148,150,154,4,2
6912,sail,sailboat,15.66,4.88,2.88,12.5,148,150,152,2,2
6913,sail,sailboat,11.96,3.94,1.91,6.5,148,150,152,2,2
6914,sail,sailboat,10.33,3.13,1.66,3.7,148,150,153,3,2
6947,sail,sailboat,16.7,5.66,2.55,7.2,148,151,158,7,3
6963,motor,motorboat,13.19,4.09,1.29,5.2,148,151,154,3,3
6971,sail,sailboat,16.75,5.44,2.99,6.6,148,151,154,3,3
7075,sail,sailboat,10.58,3.27,1.9,6.2,148,153,156,3,5
7087,sail,sailboat,15.41,4.77,2.55,9.7,148,153,160,7,5
7127,sail,sailboat,12.73,4.12,2.34,6.9,148,154,157,3,6
7129,small,motorboat,8.59,2.86,0.78,3.4,148,154,159,5,6
7254,sail,sailboat,10.97,3.43,1.64,5.1,148,157,159,2,9
7265,small,motorboat,7.97,2.64,0.82,2.9,148,158,161,3,10
7269,sail,sailboat,14.78,4.79,2.25,3.8,148,158,160,2,10
7281,sail,sailboat,12.47,4.09,2.08,0.0,148,158,164,6,10
7288,sail,sailboat,14.6,4.84,2.18,4.2,148,158,168,10,10
7359,sail,sailboat,13.75,4.31,2.42,5.4,148,160,161,1,12
7388,motor,motorboat,16.29,4.6,1.7,0.0,148,161,165,4,13
7441,sail,sailboat,11.82,3.97,1.95,3.9,148,162,165,3,14
7451,small,motorboat,6.41,2.2,0.69,3.1,148,162,164,2,14
7457,small,motorboat,8.51,2.86,0.9,2.5,148,162,167,5,14
7460,small,motorboat,7.57,2.48,0.81,0.0,148,162,168,6,14
7647,sail,sailboat,14.35,4.61,2.23,5.9,148,167,175,8,19
7857,super,yacht,27.66,7.25,3.08,23.9,148,172,178,6,24
8000,super,yacht,26.2,7.08,3.46,12.3,148,175,176,1,27
8190,sail,sailboat,9.92,2.99,1.75,2.5,148,179,182,3,31
8205,super,yacht,22.4,5.89,2.68,26.5,148,179,186,7,31
8324,sail,sailboat,12.75,4.11,2.32,0.0,148,183,190,7,35
8849,sail,sailboat,14.58,4.79,2.47,3.8,148,208,214,6,60
6774,super,yacht,20.83,5.36,2.71,18.8,149,149,151,2,0
6776,motor,motorboat,15.57,4.51,1.34,13.1,149,149,152,3,0
6778,super,yacht,20.93,5.53,2.81,15.3,149,149,150,1,0
6779,sail,sailboat,16.74,5.45,2.53,11.2,149,149,167,18,0
6793,motor,motorboat,13.23,3.93,1.39,3.8,149,149,152,3,0
6799,sail,sailboat,14.94,4.81,2.43,5.8,149,149,151,2,0
6802,sail,sailboat,9.5,3.05,1.49,0.0,149,149,157,8,0
6807,sail,sailboat,9.5,3.05,1.63,2.2,149,149,156,7,0
6816,motor,motorboat,11.52,3.34,1.03,3.2,149,149,151,2,0
6818,motor,motorboat,14.38,4.09,1.4,5.6,149,149,152,3,0
6825,sail,sailboat,9.82,3.16,1.71,2.0,149,149,162,13,0
6828,sail,sailboat,10.75,3.46,1.6,5.7,149,149,152,3,0
6833,motor,motorboat,13.6,3.94,1.41,3.3,149,150,154,4,1
6841,motor,motorboat,10.31,3.19,0.97,6.5,149,150,153,3,1
6845,sail,sailboat,12.45,3.83,1.96,0.0,149,150,156,6,1
6858,sail,sailboat,16.71,5.52,2.95,6.3,149,150,172,22,1
6871,sail,sailboat,11.43,3.87,1.73,6.2,149,150,152,2,1
6875,sail,sailboat,12.3,3.72,1.99,0.0,149,150,151,1,1
6882,small,motorboat,6.03,1.99,0.61,2.3,149,150,153,3,1
6902,motor,motorboat,19.27,5.78,1.8,6.7,149,150,153,3,1
6919,motor,motorboat,14.75,4.57,1.54,3.8,149,151,153,2,2
6921,sail,sailboat,14.65,4.59,2.39,5.1,149,151,157,6,2
6927,super,yacht,20.34,5.23,2.25,33.8,149,151,153,2,2
6968,sail,sailboat,10.74,3.44,1.73,6.6,149,151,153,2,2
6976,sail,sailboat,10.75,3.33,1.64,0.0,149,151,152,1,2
6978,sail,sailboat,14.5,4.77,2.59,4.1,149,151,156,5,2
6981,sail,sailboat,13.59,4.19,2.29,3.4,149,151,158,7,2
6983,sail,sailboat,13.73,4.18,2.39,6.5,149,151,159,8,2
6997,sail,sailboat,10.17,3.18,1.84,6.1,149,151,157,6,2
6998,sail,sailboat,12.81,3.95,2.07,0.0,149,151,154,3,2
7004,sail,sailboat,10.95,3.69,1.66,6.3,149,151,153,2,2
7014,sail,sailboat,15.89,4.85,2.86,11.0,149,152,155,3,3
7039,sail,sailboat,16.05,5.25,2.7,13.9,149,152,154,2,3
7083,sail,sailboat,12.83,4.15,1.98,5.5,149,153,157,4,4
7146,motor,motorboat,16.69,4.87,1.58,0.0,149,155,159,4,6
7160,sail,sailboat,13.81,4.26,2.35,3.9,149,155,162,7,6
7221,motor,motorboat,15.01,4.6,1.32,6.9,149,157,160,3,8
7231,sail,sailboat,9.5,2.94,1.57,2.5,149,157,165,8,8
7240,motor,motorboat,11.66,3.56,1.15,0.0,149,157,159,2,8
7413,sail,sailboat,15.57,5.12,2.34,10.1,149,161,165,4,12
7420,small,motorboat,7.05,2.43,0.76,2.6,149,162,175,13,13
7444,super,yacht,27.81,7.61,3.2,14.8,149,162,167,5,13
7459,sail,sailboat,9.85,3.24,1.67,2.5,149,162,175,13,13
7490,sail,sailboat,11.17,3.66,1.71,5.0,149,163,169,6,14
7676,sail,sailboat,16.69,5.4,2.56,11.8,149,168,170,2,19
7864,sail,sailboat,17.0,5.68,2.59,7.2,149,172,176,4,23
7876,motor,motorboat,14.22,4.34,1.27,5.1,149,172,173,1,23
8622,sail,sailboat,12.86,3.97,2.3,3.4,149,197,199,2,48
6834,motor,motorboat,16.04,4.67,1.62,8.4,150,150,153,3,0
6835,motor,motorboat,13.73,4.18,1.45,3.5,150,150,157,7,0
6837,motor,motorboat,13.33,3.82,1.27,6.6,150,150,151,1,0
6839,sail,sailboat,14.29,4.74,2.19,5.4,150,150,151,1,0
6848,motor,motorboat,10.24,3.11,0.94,6.8,150,150,151,1,0
6849,motor,motorboat,13.9,4.21,1.24,0.0,150,150,156,6,0
6864,motor,motorboat,17.03,5.31,1.76,7.0,150,150,152,2,0
6866,motor,motorboat,18.13,5.3,1.83,7.1,150,150,152,2,0
6878,sail,sailboat,14.44,4.4,2.54,7.0,150,150,154,4,0
6891,sail,sailboat,13.95,4.56,2.36,0.0,150,150,153,3,0
6896,sail,sailboat,14.74,4.44,2.28,0.0,150,150,153,3,0
6938,sail,sailboat,14.15,4.75,2.39,0.0,150,151,158,7,1
6949,small,motorboat,8.18,2.71,0.89,0.0,150,151,153,2,1
6952,motor,motorboat,15.54,4.39,1.55,12.6,150,151,153,2,1
6953,motor,motorboat,10.38,3.23,1.06,4.0,150,151,168,17,1
6955,sail,sailboat,15.35,5.13,2.7,6.8,150,151,158,7,1
6958,sail,sailboat,16.09,5.33,2.64,13.8,150,151,152,1,1
6960,sail,sailboat,14.49,4.62,2.33,0.0,150,151,153,2,1
6962,sail,sailboat,15.34,5.02,2.52,11.6,150,151,153,2,1
6972,sail,sailboat,12.86,3.98,2.11,3.1,150,151,153,2,1
6974,sail,sailboat,11.61,3.68,1.81,3.1,150,151,156,5,1
6984,sail,sailboat,13.19,4.25,2.37,0.0,150,151,164,13,1
6985,sail,sailboat,10.47,3.4,1.61,0.0,150,151,163,12,1
6994,sail,sailboat,12.05,3.67,2.22,0.0,150,151,157,6,1
7012,motor,motorboat,15.96,4.73,1.53,8.9,150,152,153,1,2
7032,sail,sailboat,14.5,4.43,2.46,5.5,150,152,157,5,2
7038,motor,motorboat,10.47,2.95,0.99,4.1,150,152,158,6,2
7044,sail,sailboat,15.02,4.73,2.74,7.0,150,152,153,1,2
7056,sail,sailboat,17.0,5.38,3.1,11.6,150,152,157,5,2
7109,super,yacht,28.43,7.58,3.46,14.8,150,154,156,2,4
7116,motor,motorboat,17.11,5.08,1.72,12.3,150,154,160,6,4
7169,small,motorboat,8.64,2.94,0.87,0.0,150,156,158,2,6
7208,super,yacht,20.76,5.71,2.75,33.1,150,156,159,3,6
7218,small,motorboat,6.05,1.96,0.57,3.1,150,157,159,2,7
7297,sail,sailboat,13.95,4.2,2.16,0.0,150,158,165,7,8
7303,sail,sailboat,13.18,4.28,2.2,4.5,150,158,162,4,8
7319,sail,sailboat,12.57,3.91,1.9,4.8,150,159,161,2,9
7330,super,yacht,21.97,5.66,2.42,22.8,150,159,170,11,9
7333,sail,sailboat,14.34,4.84,2.2,6.8,150,159,163,4,9
7335,small,motorboat,6.27,2.24,0.68,0.0,150,159,162,3,9
7390,super,yacht,27.89,7.61,3.45,17.5,150,161,167,6,11
7397,motor,motorboat,15.91,4.78,1.61,10.8,150,161,166,5,11
7406,small,motorboat,6.49,2.12,0.63,0.0,150,161,165,4,11
7437,sail,sailboat,16.07,5.27,2.48,8.0,150,162,168,6,12
7458,motor,motorboat,14.05,4.34,1.33,4.5,150,162,187,25,12
7497,motor,motorboat,15.26,4.31,1.36,9.8,150,164,170,6,14
7501,sail,sailboat,10.55,3.55,1.72,0.0,150,164,165,1,14
7612,small,motorboat,6.44,2.09,0.58,2.7,150,166,179,13,16
8665,motor,motorboat,15.68,4.41,1.46,12.8,150,199,201,2,49
8747,small,motorboat,6.93,2.45,0.71,3.3,150,203,214,11,53
6925,sail,sailboat,15.44,4.75,2.8,6.5,151,151,154,3,0
6945,sail,sailboat,9.5,3.05,1.52,0.0,151,151,155,4,0
6956,small,motorboat,9.27,3.13,0.89,2.3,151,151,155,4,0
6965,small,motorboat,6.32,2.2,0.63,2.9,151,151,171,20,0
6977,sail,sailboat,9.5,3.04,1.46,2.3,151,151,152,1,0
6982,motor,motorboat,13.66,4.03,1.41,3.9,151,151,153,2,0
6991,small,motorboat,8.19,2.77,0.84,0.0,151,151,157,6,0
7007,small,motorboat,8.57,2.97,0.95,2.3,151,152,156,4,1
7011,sail,sailboat,11.49,3.49,2.03,4.9,151,152,154,2,1
7013,small,motorboat,7.64,2.7,0.78,0.0,151,152,182,30,1
7015,motor,motorboat,16.41,5.07,1.7,11.9,151,152,155,3,1
7030,sail,sailboat,14.66,4.45,2.39,6.8,151,152,157,5,1
7050,small,motorboat,9.34,3.21,0.9,0.0,151,152,154,2,1
7055,sail,sailboat,11.54,3.83,1.78,3.7,151,152,156,4,1
7074,sail,sailboat,15.82,4.99,2.55,11.6,151,153,158,5,2
7078,sail,sailboat,11.02,3.48,1.89,3.6,151,153,156,3,2
7125,small,motorboat,9.43,3.25,1.05,0.0,151,154,157,3,3
7132,sail,sailboat,13.83,4.56,2.34,5.5,151,155,162,7,4
7181,motor,motorboat,19.26,5.52,1.66,0.0,151,156,163,7,5
7343,sail,sailboat,14.96,4.5,2.55,4.1,151,159,162,3,8
7345,sail,sailboat,12.49,4.21,2.0,4.7,151,159,169,10,8
7354,motor,motorboat,15.39,4.74,1.39,7.1,151,160,166,6,9
7410,small,motorboat,8.38,2.74,0.91,2.6,151,161,162,1,10
7422,motor,motorboat,10.0,2.92,0.94,4.5,151,162,164,2,11
7434,sail,sailboat,11.44,3.75,1.76,4.1,151,162,163,1,11
7557,sail,sailboat,12.66,4.04,1.98,4.2,151,165,169,4,14
7568,small,motorboat,7.24,2.34,0.75,0.0,151,165,166,1,14
7578,sail,sailboat,9.5,2.89,1.54,2.8,151,165,168,3,14
7717,sail,sailboat,14.63,4.53,2.44,6.9,151,169,173,4,18
7800,motor,motorboat,14.18,4.06,1.28,4.3,151,171,172,1,20
7866,sail,sailboat,15.64,4.85,2.84,8.9,151,172,174,2,21
7872,super,yacht,28.58,7.61,3.66,34.3,151,172,173,1,21
7875,small,motorboat,8.74,3.05,0.89,2.1,151,172,173,1,21
8270,motor,motorboat,13.04,3.97,1.36,6.5,151,181,184,3,30
8605,motor,motorboat,20.83,5.86,1.98,36.9,151,197,199,2,46
7018,sail,sailboat,11.1,3.54,1.82,3.3,152,152,154,2,0
7028,motor,motorboat,16.83,4.67,1.56,0.0,152,152,155,3,0
7036,motor,motorboat,17.08,4.98,1.72,8.5,152,152,154,2,0
7043,sail,sailboat,11.9,3.79,1.9,0.0,152,152,156,4,0
7049,sail,sailboat,15.08,4.66,2.3,0.0,152,152,159,7,0
7053,sail,sailboat,13.68,4.49,2.44,0.0,152,152,160,8,0
7054,sail,sailboat,12.38,3.83,1.89,7.0,152,152,159,7,0
7057,motor,motorboat,19.9,6.09,2.11,0.0,152,152,159,7,0
7060,sail,sailboat,10.33,3.19,1.57,6.5,152,153,162,9,1
7065,motor,motorboat,14.19,4.42,1.36,4.6,152,153,177,24,1
7080,motor,motorboat,15.9,4.74,1.63,12.0,152,153,154,1,1
7108,sail,sailboat,17.0,5.34,2.93,10.9,152,154,157,3,2
7121,small,motorboat,8.6,2.95,0.82,3.4,152,154,158,4,2
7122,motor,motorboat,18.22,5.4,1.84,0.0,152,154,160,6,2
7126,motor,motorboat,13.96,4.14,1.49,4.1,152,154,162,8,2
7140,super,yacht,23.9,6.39,3.08,38.2,152,155,160,5,3
7167,small,motorboat,8.98,3.14,0.86,2.2,152,155,162,7,3
7170,motor,motorboat,17.23,4.95,1.82,10.2,152,156,157,1,4
7174,super,yacht,22.87,6.39,2.83,25.9,152,156,176,20,4
7200,super,yacht,25.28,6.62,3.38,39.1,152,156,159,3,4
7255,sail,sailboat,14.18,4.44,2.17,4.3,152,157,160,3,5
7260,motor,motorboat,14.09,3.92,1.35,4.4,152,157,162,5,5
7332,motor,motorboat,19.0,5.57,1.81,0.0,152,159,164,5,7
7334,small,motorboat,6.25,2.18,0.56,0.0,152,159,166,7,7
7341,super,yacht,27.81,7.59,3.43,35.2,152,159,162,3,7
7350,sail,sailboat,12.39,4.01,1.92,5.6,152,160,168,8,8
7371,sail,sailboat,11.1,3.7,1.82,3.7,152,160,162,2,8
7378,motor,motorboat,10.0,2.79,0.88,5.4,152,160,171,11,8
7403,super,yacht,25.76,6.71,3.21,23.4,152,161,164,3,9
7431,sail,sailboat,15.16,4.76,2.26,0.0,152,162,171,9,10
7466,small,motorboat,7.41,2.58,0.79,2.0,152,163,167,4,11
7479,small,motorboat,8.34,2.95,0.83,0.0,152,163,168,5,11
7547,motor,motorboat,13.93,4.02,1.39,4.2,152,164,192,28,12
7562,motor,motorboat,16.75,4.72,1.63,6.6,152,165,172,7,13
7566,sail,sailboat,14.85,4.75,2.38,0.0,152,165,168,3,13
7610,sail,sailboat,11.13,3.77,1.68,0.0,152,165,166,1,13
7624,sail,sailboat,9.73,3.25,1.71,3.0,152,166,167,1,14
7641,sail,sailboat,13.7,4.21,2.49,3.6,152,166,180,14,14
8117,small,motorboat,7.74,2.71,0.84,2.7,152,178,180,2,26
8170,sail,sailboat,14.78,4.77,2.57,3.0,152,179,185,6,27
8173,sail,sailboat,16.61,5.14,2.79,10.9,152,179,181,2,27
7062,sail,sailboat,13.3,4.41,2.08,5.0,153,153,155,2,0
7099,sail,sailboat,15.81,4.77,2.76,0.0,153,154,157,3,1
7111,sail,sailboat,15.74,5.09,2.72,11.7,153,154,156,2,1
7131,motor,motorboat,11.5,3.35,1.1,6.2,153,155,156,1,2
7137,sail,sailboat,13.09,4.33,2.0,6.7,153,155,172,17,2
7138,motor,motorboat,15.67,4.47,1.6,10.3,153,155,158,3,2
7141,motor,motorboat,14.15,3.98,1.36,4.5,153,155,160,5,2
7142,sail,sailboat,9.72,3.24,1.46,2.9,153,155,156,1,2
7145,motor,motorboat,14.79,4.6,1.4,4.0,153,155,161,6,2
7152,sail,sailboat,12.75,4.23,2.11,0.0,153,155,161,6,2
7155,sail,sailboat,9.5,3.15,1.74,2.5,153,155,157,2,2
7156,sail,sailboat,13.83,4.2,2.35,0.0,153,155,158,3,2
7187,small,motorboat,7.16,2.3,0.75,0.0,153,156,158,2,3
7347,motor,motorboat,16.8,4.75,1.53,8.3,153,160,169,9,7
7377,motor,motorboat,14.73,4.54,1.38,4.8,153,160,162,2,7
7400,motor,motorboat,18.98,5.63,1.9,8.8,153,161,164,3,8
7414,motor,motorboat,12.25,3.6,1.21,3.5,153,161,162,1,8
7423,motor,motorboat,18.22,5.16,1.57,0.0,153,162,176,14,9
7430,super,yacht,22.26,6.12,2.98,19.2,153,162,167,5,9
7455,super,yacht,20.39,5.83,2.66,12.0,153,162,164,2,9
7480,sail,sailboat,14.5,4.54,2.32,5.6,153,163,166,3,10
7577,small,motorboat,8.14,2.83,0.74,0.0,153,165,172,7,12
7649,sail,sailboat,13.39,4.26,2.33,4.5,153,167,169,2,14
7691,super,yacht,21.1,6.0,2.33,16.1,153,168,171,3,15
7913,motor,motorboat,14.12,4.08,1.24,4.0,153,173,180,7,20
7921,super,yacht,27.41,7.46,3.25,30.6,153,173,174,1,20
8011,motor,motorboat,14.68,4.47,1.35,5.8,153,175,178,3,22
8546,small,motorboat,8.57,3.01,0.84,2.7,153,193,195,2,40
8610,small,motorboat,7.3,2.35,0.76,2.1,153,197,200,3,44
7088,motor,motorboat,18.14,5.49,1.9,0.0,154,154,156,2,0
7089,sail,sailboat,12.03,3.91,1.87,5.2,154,154,162,8,0
7106,small,motorboat,8.23,2.86,0.79,0.0,154,154,159,5,0
7112,sail,sailboat,10.92,3.47,1.62,6.0,154,154,163,9,0
7120,small,motorboat,6.04,2.17,0.61,3.1,154,154,161,7,0
7136,sail,sailboat,12.39,3.76,2.28,0.0,154,155,160,5,1
7139,sail,sailboat,9.5,3.12,1.48,3.0,154,155,158,3,1
7147,motor,motorboat,17.72,5.32,1.62,6.2,154,155,169,14,1
7161,sail,sailboat,10.59,3.43,1.7,6.0,154,155,157,2,1
7162,motor,motorboat,14.63,4.08,1.25,5.9,154,155,158,3,1
7163,sail,sailboat,14.76,4.73,2.28,6.5,154,155,159,4,1
7172,small,motorboat,6.55,2.13,0.6,2.2,154,156,157,1,2
7179,motor,motorboat,17.93,5.39,1.65,9.4,154,156,161,5,2
7184,sail,sailboat,15.98,5.01,2.83,0.0,154,156,159,3,2
7188,sail,sailboat,12.52,4.24,2.13,5.8,154,156,158,2,2
7192,motor,motorboat,16.01,4.45,1.43,13.1,154,156,160,4,2
7202,motor,motorboat,14.11,4.3,1.22,3.5,154,156,158,2,2
7203,motor,motorboat,10.0,3.03,0.91,5.1,154,156,163,7,2
7272,sail,sailboat,14.06,4.23,2.38,0.0,154,158,164,6,4
7296,motor,motorboat,10.0,2.85,0.93,5.9,154,158,172,14,4
7340,sail,sailboat,13.72,4.49,2.43,4.5,154,159,165,6,5
7349,sail,sailboat,13.88,4.21,2.36,4.1,154,160,162,2,6
7361,sail,sailboat,13.17,4.45,1.98,4.5,154,160,173,13,6
7443,sail,sailboat,10.47,3.38,1.67,4.6,154,162,167,5,8
7464,small,motorboat,6.69,2.31,0.66,2.7,154,163,166,3,9
7535,sail,sailboat,12.26,3.87,1.98,0.0,154,164,168,4,10
7570,motor,motorboat,13.99,4.33,1.38,4.9,154,165,170,5,11
7591,sail,sailboat,15.06,4.69,2.69,12.8,154,165,167,2,11
7609,sail,sailboat,10.49,3.28,1.93,4.6,154,165,171,6,11
7642,sail,sailboat,15.85,4.97,2.44,0.0,154,166,169,3,12
7645,motor,motorboat,14.2,4.36,1.26,3.7,154,167,172,5,13
7672,sail,sailboat,15.22,4.77,2.44,10.1,154,167,170,3,13
7924,sail,sailboat,12.11,3.9,1.94,4.8,154,173,174,1,19
8094,motor,motorboat,14.27,4.41,1.44,5.9,154,177,179,2,23
8177,super,yacht,22.92,5.9,2.54,36.6,154,179,180,1,25
8401,sail,sailboat,14.94,4.91,2.48,3.7,154,186,194,8,32
8407,sail,sailboat,13.78,4.61,2.52,0.0,154,187,188,1,33
8487,super,yacht,27.26,7.19,3.64,13.7,154,191,195,4,37
8498,sail,sailboat,9.74,2.94,1.74,3.0,154,192,202,10,38
8543,super,yacht,28.05,7.6,3.53,0.0,154,193,194,1,39
8660,sail,sailboat,14.04,4.76,2.11,3.0,154,199,205,6,45
8805,super,yacht,24.02,6.1,2.87,17.0,154,205,208,3,51
8881,super,yacht,21.28,5.97,2.84,12.6,154,209,210,1,55
8899,sail,sailboat,13.38,4.13,2.22,5.2,154,211,212,1,57
7153,small,motorboat,6.84,2.24,0.69,0.0,155,155,156,1,0
7164,motor,motorboat,13.99,4.23,1.46,3.9,155,155,158,3,0
7177,small,motorboat,9.5,3.09,0.92,0.0,155,156,159,3,1
7197,small,motorboat,8.35,2.84,0.8,3.4,155,156,159,3,1
7198,super,yacht,25.08,6.46,2.95,14.0,155,156,157,1,1
7212,motor,motorboat,15.88,4.76,1.46,10.8,155,157,160,3,2
7224,motor,motorboat,17.86,5.22,1.7,9.6,155,157,161,4,2
7235,motor,motorboat,10.0,2.97,1.06,0.0,155,157,159,2,2
7238,motor,motorboat,13.25,4.11,1.21,3.4,155,157,165,8,2
7239,motor,motorboat,13.44,3.91,1.35,5.5,155,157,160,3,2
7244,sail,sailboat,9.76,3.04,1.66,3.3,155,157,166,9,2
7249,motor,motorboat,15.9,4.72,1.44,0.0,155,157,163,6,2
7268,super,yacht,26.31,6.77,3.36,26.8,155,158,161,3,3
7270,sail,sailboat,15.92,5.17,2.61,8.6,155,158,159,1,3
7291,motor,motorboat,15.41,4.37,1.43,0.0,155,158,160,2,3
7324,sail,sailboat,9.5,2.86,1.43,2.5,155,159,189,30,4
7367,sail,sailboat,14.47,4.53,2.42,0.0,155,160,161,1,5
7380,sail,sailboat,13.86,4.63,2.43,6.5,155,160,161,1,5
7391,sail,sailboat,10.8,3.29,1.74,0.0,155,161,167,6,6
7412,sail,sailboat,11.72,3.89,2.0,4.7,155,161,164,3,6
7433,sail,sailboat,9.5,3.03,1.43,3.1,155,162,188,26,7
7475,sail,sailboat,14.88,4.67,2.5,0.0,155,163,165,2,8
7495,sail,sailboat,9.5,2.93,1.73,0.0,155,163,170,7,8
7556,sail,sailboat,15.72,5.04,2.71,11.0,155,165,169,4,10
7589,sail,sailboat,12.68,4.04,2.04,6.6,155,165,170,5,10
7597,small,motorboat,6.35,2.21,0.64,2.4,155,165,173,8,10
7603,small,motorboat,8.12,2.9,0.82,0.0,155,165,173,8,10
7607,small,motorboat,7.41,2.41,0.77,0.0,155,165,167,2,10
7660,sail,sailboat,11.42,3.61,1.93,4.6,155,167,173,6,12
7720,super,yacht,26.66,7.11,3.45,34.0,155,169,171,2,14
7734,motor,motorboat,16.55,4.76,1.47,8.5,155,169,180,11,14
7974,super,yacht,21.68,5.53,2.47,12.1,155,175,176,1,20
8012,sail,sailboat,15.83,4.8,2.51,9.3,155,175,176,1,20
8295,small,motorboat,7.11,2.48,0.72,3.1,155,182,186,4,27
8938,sail,sailboat,13.27,4.28,2.29,6.5,155,213,214,1,58
7171,sail,sailboat,16.01,4.85,2.73,12.3,156,156,157,1,0
7199,sail,sailboat,11.87,3.94,2.14,5.9,156,156,181,25,0
7204,small,motorboat,6.96,2.39,0.7,2.9,156,156,169,13,0
7207,motor,motorboat,12.46,3.47,1.28,4.5,156,156,159,3,0
7214,small,motorboat,7.22,2.56,0.79,0.0,156,157,158,1,1
7222,small,motorboat,6.79,2.29,0.65,0.0,156,157,184,27,1
7227,motor,motorboat,12.96,3.72,1.26,4.1,156,157,169,12,1
7230,small,motorboat,8.74,2.98,0.88,0.0,156,157,160,3,1
7256,motor,motorboat,14.47,4.34,1.46,5.4,156,157,158,1,1
7264,motor,motorboat,15.15,4.28,1.44,13.6,156,158,163,5,2
7277,sail,sailboat,16.93,5.64,2.89,0.0,156,158,162,4,2
7282,sail,sailboat,13.21,4.44,1.99,6.5,156,158,160,2,2
7286,motor,motorboat,17.9,5.31,1.66,8.2,156,158,160,2,2
7295,motor,motorboat,19.2,5.58,1.79,8.8,156,158,160,2,2
7304,motor,motorboat,14.62,4.24,1.38,5.7,156,158,162,4,2
7305,sail,sailboat,15.28,5.04,2.32,11.9,156,158,163,5,2
7308,sail,sailboat,15.04,4.81,2.44,6.2,156,158,159,1,2
7344,sail,sailboat,14.45,4.71,2.18,4.6,156,159,163,4,3
7352,sail,sailboat,13.68,4.13,2.42,6.6,156,160,165,5,4
7373,sail,sailboat,10.87,3.39,1.88,3.9,156,160,161,1,4
7415,small,motorboat,7.11,2.29,0.7,0.0,156,161,163,2,5
7436,motor,motorboat,11.05,3.14,1.01,6.0,156,162,169,7,6
7491,sail,sailboat,13.45,4.29,2.08,5.3,156,163,168,5,7
7511,super,yacht,27.22,7.4,3.38,0.0,156,164,172,8,8
7519,sail,sailboat,13.95,4.61,2.56,6.0,156,164,165,1,8
7632,sail,sailboat,17.0,5.52,2.73,12.0,156,166,167,1,10
7643,motor,motorboat,10.0,2.95,1.02,3.8,156,167,169,2,11
7644,sail,sailboat,12.23,3.68,2.05,5.0,156,167,170,3,11
7673,sail,sailboat,10.52,3.47,1.92,4.3,156,168,170,2,12
7802,small,motorboat,7.9,2.67,0.81,0.0,156,171,175,4,15
8513,motor,motorboat,15.15,4.26,1.35,0.0,156,192,194,2,36
8533,sail,sailboat,14.55,4.82,2.62,4.1,156,193,194,1,37
8693,small,motorboat,7.36,2.36,0.73,0.0,156,199,201,2,43
8857,sail,sailboat,11.84,3.65,2.08,3.4,156,208,209,1,52
8864,sail,sailboat,11.35,3.52,2.02,3.8,156,208,211,3,52
7213,sail,sailboat,14.94,4.5,2.51,4.2,157,157,166,9,0
